Date,Open,High,Low,Close,Adj Close,Volume
2013-03-08,142.360001,142.539993,141.679993,142.360001,122.522934,714300
2013-03-11,142.279999,142.919998,142.080002,142.880005,122.970436,360000
2013-03-12,142.820007,142.960007,142.139999,142.559998,122.695076,489800
2013-03-13,142.660004,142.979996,142.199997,142.759995,122.867210,456800
2013-03-14,143.179993,143.619995,143.100006,143.520004,123.521255,670500
2013-03-15,143.399994,143.580002,142.899994,143.320007,123.349144,767800
2013-03-18,142.000000,143.179993,141.860001,142.539993,122.677811,819500
2013-03-19,142.860001,143.020004,141.300003,142.199997,122.385201,603900
2013-03-20,143.020004,143.419998,142.839996,143.179993,123.228661,1279900
2013-03-21,142.320007,142.839996,141.759995,142.020004,122.230301,312100
2013-03-22,141.779999,142.399994,141.679993,142.380005,123.121017,437000
2013-03-25,142.860001,143.100006,141.320007,141.979996,122.775047,615400
2013-03-26,142.520004,143.059998,142.339996,143.039993,123.691689,1374500
2013-03-27,142.199997,143.059998,141.899994,142.960007,123.622498,392900
2013-03-28,142.960007,143.619995,142.759995,143.279999,123.899216,366400
2013-04-01,143.399994,144.199997,142.539993,142.880005,123.553329,618100
2013-04-02,143.380005,143.919998,143.199997,143.580002,124.158676,799300
2013-04-03,143.720001,143.800003,141.779999,142.139999,122.913467,771900
2013-04-04,142.300003,142.979996,142.039993,142.699997,123.397697,975000
2013-04-05,141.000000,142.259995,140.800003,142.139999,122.913467,642100
2013-04-08,142.199997,143.039993,141.699997,143.020004,123.674408,315900
2013-04-09,143.320007,144.059998,142.880005,143.539993,124.124039,369000
2013-04-10,143.940002,145.440002,143.899994,145.300003,125.646004,1110200
2013-04-11,145.320007,146.220001,145.179993,145.779999,126.061058,450400
2013-04-12,145.320007,145.639999,144.619995,145.460007,125.784355,1241200
2013-04-15,144.679993,144.779999,142.039993,142.139999,122.913467,671800
2013-04-16,143.160004,144.179993,142.759995,144.139999,124.642921,673400
2013-04-17,143.139999,143.139999,141.279999,142.020004,122.809662,767800
2013-04-18,142.279999,142.279999,140.580002,140.860001,121.806541,3966900
2013-04-19,141.419998,142.419998,141.119995,142.360001,123.103622,731400
2013-04-22,142.639999,143.300003,141.699997,143.000000,123.657082,527900
2013-04-23,143.699997,144.600006,143.000000,144.520004,124.971497,875000
2013-04-24,144.520004,144.960007,144.259995,144.559998,125.006065,1775700
2013-04-25,144.979996,145.839996,144.779999,145.199997,125.559517,300400
2013-04-26,144.960007,145.220001,144.440002,144.880005,125.282837,259700
2013-04-29,145.300003,146.179993,145.080002,145.820007,126.095673,519000
2013-04-30,145.860001,146.279999,145.259995,146.279999,126.493439,486300
2013-05-01,145.919998,145.960007,144.779999,144.960007,125.351997,462400
2013-05-02,145.360001,146.399994,145.199997,146.259995,126.476105,404700
2013-05-03,147.580002,148.240005,147.500000,147.639999,127.669464,475800
2013-05-06,147.899994,148.380005,147.820007,148.100006,128.067245,699700
2013-05-07,148.479996,148.960007,148.059998,148.860001,128.724442,391900
2013-05-08,148.779999,149.639999,148.679993,149.639999,129.398926,294900
2013-05-09,149.539993,149.919998,148.820007,149.199997,129.018463,397500
2013-05-10,149.339996,149.740005,148.880005,149.720001,129.468124,671100
2013-05-13,149.479996,150.000000,149.119995,149.699997,129.450806,1208600
2013-05-14,149.940002,151.419998,149.899994,151.279999,130.817108,363000
2013-05-15,151.100006,152.440002,151.039993,152.139999,131.560791,707000
2013-05-16,151.860001,152.339996,151.220001,151.440002,130.955475,676600
2013-05-17,152.020004,152.979996,151.820007,152.880005,132.200714,660700
2013-05-20,152.759995,153.500000,152.619995,152.880005,132.200714,665400
2013-05-21,153.059998,153.679993,152.520004,153.080002,132.373642,481200
2013-05-22,153.320007,154.860001,151.300003,152.059998,131.491623,978000
2013-05-23,150.339996,151.919998,150.139999,151.520004,131.024658,1134700
2013-05-24,150.600006,151.399994,150.199997,151.320007,130.851715,684800
2013-05-28,153.139999,153.679993,151.880005,152.399994,131.785645,566800
2013-05-29,151.500000,151.839996,150.520004,151.240005,130.782532,881200
2013-05-30,151.419998,152.580002,151.360001,151.899994,131.353226,444800
2013-05-31,151.479996,152.279999,149.500000,149.679993,129.433517,814800
2013-06-03,150.059998,150.600006,148.960007,150.460007,130.108063,1002200
2013-06-04,150.580002,151.220001,149.039993,150.000000,129.710251,1190600
2013-06-05,149.380005,149.639999,147.580002,147.699997,127.721352,1122300
2013-06-06,147.660004,148.979996,146.759995,148.860001,128.724442,1172500
2013-06-07,150.080002,151.059998,149.419998,150.940002,130.523087,1464600
2013-06-10,151.460007,151.460007,150.539993,150.880005,130.471207,1841200
2013-06-11,149.520004,150.679993,148.979996,149.339996,129.139511,1502800
2013-06-12,150.419998,150.520004,148.000000,148.179993,128.136429,1058300
2013-06-13,148.020004,150.600006,147.720001,150.320007,129.987000,1280100
2013-06-14,150.179993,150.779999,149.160004,149.399994,129.191406,1172600
2013-06-17,150.479996,151.279999,149.779999,150.600006,130.229141,1048100
2013-06-18,150.699997,152.000000,150.699997,151.759995,131.232193,1033300
2013-06-19,151.679993,151.940002,149.660004,149.740005,129.485413,990900
2013-06-20,148.220001,148.440002,145.559998,145.940002,126.199417,1686200
2013-06-21,146.960007,147.100006,144.979996,146.399994,126.597183,1565400
2013-06-24,144.199997,145.119995,142.660004,143.820007,124.996307,1863700
2013-06-25,145.179993,145.759995,144.220001,145.259995,126.247826,1520700
2013-06-26,146.440002,147.000000,145.880005,146.619995,127.429840,1710800
2013-06-27,147.580002,148.240005,147.460007,147.600006,128.281555,756100
2013-06-28,147.160004,147.860001,146.460007,146.679993,127.481987,1026400
2013-07-01,147.740005,148.800003,147.539993,147.779999,128.437973,1394400
2013-07-02,147.559998,148.660004,147.000000,147.559998,128.246811,1208700
2013-07-03,147.059998,148.160004,146.759995,147.699997,128.368454,513200
2013-07-05,148.880005,149.399994,147.779999,149.339996,129.793777,626400
2013-07-08,150.119995,150.580002,149.839996,150.119995,130.471741,836500
2013-07-09,151.100006,151.460007,150.479996,151.259995,131.462524,792000
2013-07-10,151.179993,151.820007,150.820007,151.300003,131.497253,771500
2013-07-11,153.080002,153.539993,152.580002,153.440002,133.357193,1298300
2013-07-12,153.399994,153.779999,153.119995,153.479996,133.391937,971400
2013-07-15,153.839996,154.220001,153.619995,154.039993,133.878632,643900
2013-07-16,154.119995,154.199997,153.039993,153.460007,133.374527,698900
2013-07-17,154.039993,154.279999,153.660004,153.839996,133.704834,702400
2013-07-18,154.179993,155.059998,154.139999,154.720001,134.469650,432700
2013-07-19,154.399994,155.000000,154.179993,155.000000,134.713013,367600
2013-07-22,155.199997,155.500000,154.839996,155.279999,134.956390,420100
2013-07-23,155.580002,155.619995,154.860001,154.960007,134.678268,1034800
2013-07-24,155.580002,155.600006,154.080002,154.380005,134.174118,790000
2013-07-25,154.059998,154.860001,153.860001,154.660004,134.417511,314200
2013-07-26,154.080002,154.960007,153.460007,154.860001,134.591309,876800
2013-07-29,154.520004,154.860001,153.979996,154.399994,134.191528,927100
2013-07-30,154.960007,155.080002,154.100006,154.419998,134.208923,446900
2013-07-31,154.759995,155.580002,154.339996,154.460007,134.243683,623500
2013-08-01,155.679993,156.460007,155.639999,156.339996,135.877670,491800
2013-08-02,156.020004,156.600006,155.779999,156.580002,136.086182,558600
2013-08-05,156.339996,156.619995,156.080002,156.479996,135.999344,317900
2013-08-06,156.119995,156.199997,155.160004,155.539993,135.182327,413600
2013-08-07,155.000000,155.199997,154.440002,155.000000,134.713013,431100
2013-08-08,155.720001,155.860001,154.720001,155.539993,135.182327,499000
2013-08-09,155.360001,155.820007,154.600006,155.100006,134.799973,618400
2013-08-12,154.339996,155.100006,154.279999,154.899994,134.626068,330500
2013-08-13,155.160004,155.619995,154.279999,155.500000,135.147583,2052800
2013-08-14,155.320007,155.539993,154.539993,154.619995,134.382736,496300
2013-08-15,153.320007,153.320007,152.160004,152.360001,132.418549,750700
2013-08-16,152.119995,152.619995,151.580002,151.919998,132.036148,615000
2013-08-19,151.699997,152.220001,150.940002,150.960007,131.201797,825000
2013-08-20,151.199997,152.220001,151.020004,151.559998,131.723251,933300
2013-08-21,151.259995,152.059998,150.399994,150.779999,131.045303,498400
2013-08-22,151.039993,152.320007,151.039993,152.100006,132.192596,635800
2013-08-23,152.580002,152.800003,151.860001,152.600006,132.627121,424400
2013-08-26,152.800003,153.259995,151.960007,152.119995,132.209930,704000
2013-08-27,150.580002,151.119995,149.500000,149.619995,130.037155,803600
2013-08-28,149.539993,150.639999,149.339996,150.119995,130.471741,665900
2013-08-29,149.779999,151.139999,149.699997,150.360001,130.680313,923100
2013-08-30,150.639999,150.639999,149.460007,149.699997,130.106689,870300
2013-09-03,151.320007,151.639999,149.940002,150.580002,130.871521,1569400
2013-09-04,150.619995,152.059998,150.360001,151.839996,131.966599,700200
2013-09-05,151.899994,152.399994,151.800003,151.800003,131.931854,692800
2013-09-06,152.539993,152.940002,150.660004,152.059998,132.157837,1109200
2013-09-09,152.500000,153.619995,152.500000,153.559998,133.461517,1185400
2013-09-10,154.479996,154.720001,154.160004,154.720001,134.469650,1038600
2013-09-11,154.500000,155.199997,154.220001,155.199997,134.886826,807600
2013-09-12,155.160004,155.339996,154.559998,154.820007,134.556549,855500
2013-09-13,154.919998,155.259995,154.600006,155.139999,134.834671,540000
2013-09-16,156.820007,156.880005,155.779999,156.080002,135.651672,693900
2013-09-17,156.160004,156.720001,156.160004,156.720001,136.207916,2351400
2013-09-18,156.679993,158.960007,156.279999,158.600006,137.841858,990900
2013-09-19,158.960007,159.039993,158.119995,158.339996,137.615860,2964000
2013-09-20,158.660004,158.660004,157.059998,157.100006,136.538177,611400
2013-09-23,156.160004,156.300003,155.160004,155.740005,136.036819,1400700
2013-09-24,155.639999,156.220001,155.020004,155.399994,135.739761,1632400
2013-09-25,155.399994,155.660004,154.720001,154.899994,135.303040,789000
2013-09-26,155.119995,155.860001,154.860001,155.520004,135.844635,622200
2013-09-27,154.699997,154.940002,154.339996,154.860001,135.268082,1405900
2013-09-30,153.399994,154.380005,153.100006,154.000000,134.516907,1521800
2013-10-01,154.039993,155.259995,153.919998,155.179993,135.547638,1110400
2013-10-02,154.179993,155.000000,153.740005,154.979996,135.372910,1253600
2013-10-03,154.600006,154.720001,152.839996,153.600006,134.167511,1447700
2013-10-04,153.679993,154.860001,153.479996,154.720001,135.145798,538400
2013-10-07,153.360001,154.300003,153.220001,153.399994,133.992813,690800
2013-10-08,153.339996,153.520004,151.479996,151.619995,132.438004,2071600
2013-10-09,151.899994,152.240005,150.720001,151.619995,132.438004,1340100
2013-10-10,153.199997,155.039993,153.199997,155.039993,135.425339,1441200
2013-10-11,154.740005,156.020004,154.619995,155.960007,136.228943,1235900
2013-10-14,155.020004,156.699997,154.880005,156.639999,136.822891,1408400
2013-10-15,156.179993,156.759995,155.259995,155.479996,135.809662,1655700
2013-10-16,156.360001,157.699997,156.300003,157.600006,137.661469,3102800
2013-10-17,157.000000,158.759995,156.979996,158.679993,138.604828,2548900
2013-10-18,159.240005,159.860001,158.960007,159.740005,139.530731,1671900
2013-10-21,159.839996,160.059998,159.419998,159.820007,139.600616,1009100
2013-10-22,160.259995,161.139999,160.020004,160.679993,140.351776,1364900
2013-10-23,160.160004,160.199997,159.380005,159.940002,139.705429,948200
2013-10-24,160.220001,160.639999,159.860001,160.460007,140.159637,795600
2013-10-25,160.800003,161.199997,160.479996,161.199997,140.806000,1019700
2013-10-28,161.149994,161.669998,160.960007,161.399994,140.980713,1155000
2013-10-29,161.789993,162.389999,161.589996,162.389999,141.845444,844500
2013-10-30,162.529999,162.619995,160.929993,161.479996,141.050537,3362100
2013-10-31,161.399994,162.039993,160.800003,160.880005,140.526474,1437500
2013-11-01,161.279999,161.779999,160.529999,161.339996,140.928299,1341300
2013-11-04,161.910004,162.070007,161.380005,162.070007,141.565964,2940900
2013-11-05,161.339996,161.910004,160.839996,161.580002,141.137924,1147000
2013-11-06,162.210007,162.589996,161.729996,162.330002,141.793045,1510400
2013-11-07,162.649994,162.740005,160.100006,160.250000,139.976227,1242100
2013-11-08,160.220001,162.449997,160.179993,162.449997,141.897858,1629500
2013-11-11,162.279999,162.619995,162.089996,162.419998,141.871674,1109900
2013-11-12,162.089996,162.470001,161.580002,162.130005,141.618362,929600
2013-11-13,161.330002,163.440002,161.330002,163.380005,142.710220,1336300
2013-11-14,163.610001,164.380005,163.320007,164.289993,143.505081,1720600
2013-11-15,164.500000,165.000000,164.320007,165.000000,144.125259,710300
2013-11-18,165.279999,165.369995,164.009995,164.389999,143.592438,1319800
2013-11-19,164.279999,164.779999,163.740005,164.070007,143.312881,1156500
2013-11-20,164.339996,164.820007,163.080002,163.550003,142.858719,1468000
2013-11-21,164.000000,164.949997,163.880005,164.830002,143.976761,2121600
2013-11-22,164.910004,165.669998,164.720001,165.669998,144.710510,1405200
2013-11-25,165.929993,165.970001,165.259995,165.570007,144.623138,810000
2013-11-26,165.589996,166.009995,165.289993,165.490005,144.553284,773300
2013-11-27,165.699997,166.039993,165.509995,165.940002,144.946335,826300
2013-11-29,166.100006,166.509995,165.649994,165.699997,144.736710,614400
2013-12-02,165.949997,166.220001,165.149994,165.440002,144.509567,1409000
2013-12-03,164.889999,165.259995,164.160004,164.800003,143.950562,1076900
2013-12-04,164.100006,165.339996,163.389999,164.610001,143.784576,1374100
2013-12-05,164.399994,164.649994,163.800003,163.979996,143.234299,1168500
2013-12-06,165.550003,165.919998,165.059998,165.839996,144.859009,1208700
2013-12-09,166.250000,166.429993,165.990005,166.220001,145.190887,1586300
2013-12-10,165.820007,166.169998,165.509995,165.649994,144.693008,1747700
2013-12-11,165.669998,165.699997,163.539993,163.770004,143.050873,1079100
2013-12-12,163.639999,163.850006,162.869995,163.229996,142.579163,3453800
2013-12-13,163.529999,163.679993,162.880005,163.179993,142.535553,2151000
2013-12-16,163.960007,164.720001,163.899994,164.220001,143.443939,1838100
2013-12-17,164.330002,164.360001,163.309998,163.639999,142.937317,1479800
2013-12-18,163.919998,166.509995,162.009995,166.490005,145.426743,3112400
2013-12-19,166.029999,166.470001,165.570007,166.339996,145.295715,1242900
2013-12-20,166.440002,167.649994,166.440002,167.179993,146.029434,1303500
2013-12-23,168.070007,168.949997,167.750000,168.949997,147.575500,1480200
2013-12-24,167.229996,167.669998,167.220001,167.649994,147.236542,585700
2013-12-26,167.949997,168.529999,167.949997,168.429993,147.921555,968100
2013-12-27,168.720001,168.759995,168.270004,168.440002,147.930313,929700
2013-12-30,168.460007,168.559998,168.199997,168.369995,147.868820,1112800
2013-12-31,168.660004,169.229996,168.520004,169.149994,148.553864,774400
2014-01-02,168.529999,168.610001,167.199997,167.630005,147.218979,1731300
2014-01-03,167.880005,168.210007,167.330002,167.479996,147.087204,1710500
2014-01-06,168.110001,168.160004,166.820007,167.059998,146.718384,1339000
2014-01-07,167.729996,168.369995,167.630005,168.100006,147.631775,824700
2014-01-08,168.070007,168.399994,167.550003,168.169998,147.693176,3147500
2014-01-09,168.669998,168.679993,167.490005,168.270004,147.781036,1117200
2014-01-10,168.550003,168.750000,167.660004,168.660004,148.123596,990200
2014-01-13,168.289993,168.740005,166.149994,166.520004,146.244095,1338500
2014-01-14,167.029999,168.360001,166.710007,168.250000,147.763458,866000
2014-01-15,168.630005,169.429993,168.589996,169.199997,148.597794,943100
2014-01-16,168.820007,169.000000,168.419998,168.940002,148.369492,778500
2014-01-17,168.699997,168.990005,167.970001,168.210007,147.728363,904300
2014-01-21,169.220001,169.279999,167.710007,168.740005,148.193787,1366400
2014-01-22,169.059998,169.080002,168.490005,168.839996,148.281662,751200
2014-01-23,168.009995,168.009995,166.589996,167.479996,147.087204,1294000
2014-01-24,166.369995,166.419998,163.869995,163.880005,143.925552,1828900
2014-01-27,164.070007,164.449997,162.289993,163.080002,143.223007,2882100
2014-01-28,163.240005,164.250000,163.179993,164.089996,144.110001,1067400
2014-01-29,162.750000,163.570007,162.070007,162.380005,142.608215,1346400
2014-01-30,163.889999,164.720001,163.330002,164.199997,144.206604,2086700
2014-01-31,162.149994,164.250000,162.100006,163.179993,143.310837,1322100
2014-02-03,163.020004,163.410004,159.259995,159.610001,140.175507,2969400
2014-02-04,160.289993,161.080002,159.729996,160.690002,141.123978,1116700
2014-02-05,160.100006,160.820007,159.179993,160.419998,140.886887,1701400
2014-02-06,160.910004,162.589996,160.880005,162.570007,142.775116,1109600
2014-02-07,163.369995,164.779999,162.850006,164.669998,144.619385,1258200
2014-02-10,164.639999,164.960007,164.199997,164.929993,144.847702,937400
2014-02-11,165.119995,167.130005,164.970001,166.750000,146.446121,1497400
2014-02-12,166.990005,167.500000,166.479996,166.899994,146.577835,1855000
2014-02-13,165.699997,167.839996,165.699997,167.720001,147.298035,1336600
2014-02-14,167.559998,168.910004,167.369995,168.610001,148.079681,917200
2014-02-18,168.740005,169.039993,168.270004,168.860001,148.299210,1174300
2014-02-19,168.419998,169.479996,167.570007,167.699997,147.280441,1928100
2014-02-20,167.929993,169.070007,167.330002,168.649994,148.114746,1080000
2014-02-21,169.020004,169.410004,168.419998,168.570007,148.044510,706200
2014-02-24,168.869995,170.570007,168.779999,169.369995,148.747101,978600
2014-02-25,169.580002,170.029999,168.839996,169.309998,148.694397,1001000
2014-02-26,169.589996,170.039993,168.910004,169.309998,148.694397,709000
2014-02-27,169.149994,170.270004,168.970001,170.250000,149.519897,1034200
2014-02-28,170.220001,171.470001,169.570007,170.630005,149.853668,853900
2014-03-03,169.190002,169.889999,168.380005,169.460007,148.826126,2235900
2014-03-04,171.169998,172.229996,171.130005,171.880005,150.951477,1281500
2014-03-05,172.000000,172.309998,171.789993,171.910004,150.977859,983100
2014-03-06,172.539993,172.839996,172.190002,172.460007,151.460861,1037000
2014-03-07,173.080002,173.130005,171.789993,172.419998,151.425705,1205600
2014-03-10,172.240005,172.479996,171.470001,172.449997,151.452042,885300
2014-03-11,172.729996,172.919998,171.169998,171.500000,150.617752,945700
2014-03-12,170.750000,171.649994,170.360001,171.619995,150.723129,1065000
2014-03-13,172.139999,172.240005,169.210007,169.720001,149.054459,1659400
2014-03-14,169.350006,170.220001,169.000000,169.229996,148.624100,1323500
2014-03-17,170.059998,171.139999,169.990005,170.750000,149.959076,1695400
2014-03-18,171.070007,172.179993,170.929993,171.960007,151.021744,779700
2014-03-19,172.029999,172.229996,169.990005,171.020004,150.196198,1166300
2014-03-20,170.679993,172.160004,170.369995,171.990005,151.048096,818200
2014-03-21,172.809998,173.190002,171.240005,171.419998,150.547485,825200
2014-03-24,171.190002,171.389999,169.160004,169.919998,149.911362,2004900
2014-03-25,170.779999,171.250000,169.779999,170.750000,150.643661,1202100
2014-03-26,171.389999,171.639999,169.449997,169.490005,149.532013,1155600
2014-03-27,169.320007,169.779999,168.479996,169.149994,149.232056,980700
2014-03-28,169.630005,170.789993,169.500000,169.899994,149.893784,548900
2014-03-31,171.039993,171.589996,170.869995,171.350006,151.173019,822000
2014-04-01,171.869995,172.589996,171.759995,172.500000,152.187546,1247500
2014-04-02,172.720001,173.289993,172.399994,173.089996,152.708084,1972800
2014-04-03,173.330002,173.369995,172.320007,172.820007,152.469894,718300
2014-04-04,173.770004,173.820007,170.529999,170.740005,150.634857,2270800
2014-04-07,170.360001,170.649994,168.570007,168.899994,149.011459,1645000
2014-04-08,168.789993,169.880005,168.220001,169.600006,149.629059,2064000
2014-04-09,170.080002,171.460007,169.610001,171.429993,151.243607,768800
2014-04-10,171.419998,171.490005,167.619995,167.770004,148.014526,1286900
2014-04-11,166.919998,168.050003,166.110001,166.259995,146.682343,1762400
2014-04-14,167.580002,168.000000,166.259995,167.600006,147.864563,1456600
2014-04-15,167.979996,168.869995,166.330002,168.759995,148.887985,2160100
2014-04-16,169.919998,170.550003,169.190002,170.539993,150.458344,2410000
2014-04-17,170.350006,171.240005,170.029999,170.740005,150.634857,925500
2014-04-21,170.850006,171.419998,170.660004,171.369995,151.190643,804400
2014-04-22,171.570007,172.619995,171.490005,172.119995,151.852325,1053300
2014-04-23,172.089996,172.160004,171.649994,171.710007,151.490646,724500
2014-04-24,172.630005,172.630005,171.300003,172.089996,151.825836,543900
2014-04-25,171.550003,171.630005,170.320007,170.710007,150.608353,1357900
2014-04-28,171.389999,171.960007,169.490005,171.229996,151.067108,647800
2014-04-29,171.789993,172.289993,171.429993,172.050003,151.790573,1065900
2014-04-30,171.750000,172.710007,171.500000,172.589996,152.266953,605300
2014-05-01,172.500000,173.029999,172.029999,172.600006,152.275787,623900
2014-05-02,172.559998,173.259995,172.059998,172.320007,152.028717,754800
2014-05-05,171.490005,172.720001,171.020004,172.679993,152.346359,792600
2014-05-06,172.270004,172.380005,171.110001,171.179993,151.022964,567700
2014-05-07,171.729996,172.220001,170.440002,172.190002,151.914093,1160600
2014-05-08,171.960007,173.199997,171.429993,171.979996,151.728806,1390700
2014-05-09,171.979996,172.289993,171.199997,172.279999,151.993515,955400
2014-05-12,172.960007,173.979996,172.960007,173.910004,153.431580,780100
2014-05-13,174.089996,174.490005,173.889999,174.070007,153.572708,994800
2014-05-14,173.910004,173.970001,173.000000,173.229996,152.831604,1335700
2014-05-15,172.899994,172.929993,170.869995,171.669998,151.455322,3191100
2014-05-16,171.800003,172.360001,171.100006,172.339996,152.046432,699600
2014-05-19,171.979996,173.100006,171.809998,172.929993,152.566940,926900
2014-05-20,172.860001,172.880005,171.410004,171.789993,151.561172,669400
2014-05-21,172.360001,173.369995,172.309998,173.279999,152.875748,991300
2014-05-22,173.350006,174.059998,173.059998,173.750000,153.290375,859000
2014-05-23,173.910004,174.539993,173.820007,174.470001,153.925598,613900
2014-05-27,175.089996,175.550003,175.000000,175.500000,154.834320,890000
2014-05-28,175.520004,175.789993,175.089996,175.320007,154.675537,990900
2014-05-29,175.820007,176.320007,175.369995,176.320007,155.557785,541000
2014-05-30,176.160004,176.690002,175.979996,176.550003,155.760681,874700
2014-06-02,176.830002,176.850006,175.940002,176.789993,155.972427,1620200
2014-06-03,176.350006,176.789993,176.220001,176.679993,155.875366,1252900
2014-06-04,176.369995,177.149994,176.199997,177.000000,156.157745,984900
2014-06-05,177.240005,178.380005,176.630005,178.199997,157.216385,853600
2014-06-06,178.619995,179.089996,178.520004,179.050003,157.966309,586800
2014-06-09,179.039993,179.690002,178.869995,179.229996,158.125107,461800
2014-06-10,179.029999,179.300003,178.660004,179.270004,158.160370,959900
2014-06-11,178.639999,178.820007,178.250000,178.690002,157.648682,558100
2014-06-12,178.419998,178.520004,176.979996,177.360001,156.475296,891400
2014-06-13,177.729996,178.070007,177.169998,177.919998,156.969345,731200
2014-06-16,177.690002,178.410004,177.500000,178.070007,157.101700,756700
2014-06-17,177.830002,178.679993,177.630005,178.539993,157.516342,2934400
2014-06-18,178.589996,179.970001,178.169998,179.869995,158.689713,501900
2014-06-19,180.039993,180.210007,179.509995,180.089996,158.883820,746900
2014-06-20,180.509995,180.570007,180.250000,180.449997,159.201431,830300
2014-06-23,179.699997,179.729996,179.270004,179.559998,159.129669,737700
2014-06-24,179.289993,180.139999,178.309998,178.500000,158.190247,391700
2014-06-25,178.139999,179.490005,178.130005,179.259995,158.863785,586000
2014-06-26,179.360001,179.380005,177.979996,179.169998,158.784027,676800
2014-06-27,178.789993,179.559998,178.690002,179.479996,159.058731,1032300
2014-06-30,179.429993,179.820007,179.279999,179.429993,159.014450,1261200
2014-07-01,179.880005,181.190002,179.830002,180.690002,160.131088,1199000
2014-07-02,180.669998,181.029999,180.570007,180.820007,160.246292,511500
2014-07-03,181.309998,181.779999,181.199997,181.729996,161.052734,327900
2014-07-07,181.380005,181.500000,180.839996,181.139999,160.529892,1151800
2014-07-08,180.770004,180.820007,179.500000,179.970001,159.492981,749400
2014-07-09,180.360001,180.880005,180.000000,180.720001,160.157654,930300
2014-07-10,179.009995,180.470001,178.839996,180.029999,159.546158,614600
2014-07-11,179.940002,180.360001,179.509995,180.270004,159.758865,520400
2014-07-14,181.199997,181.410004,181.020004,181.160004,160.547623,493100
2014-07-15,181.250000,181.630005,180.059998,180.850006,160.272888,1207000
2014-07-16,181.649994,181.759995,181.009995,181.539993,160.884354,539400
2014-07-17,180.960007,181.619995,179.190002,179.410004,158.996750,1103900
2014-07-18,180.020004,181.440002,179.940002,181.300003,160.671661,571500
2014-07-21,180.710007,181.080002,180.130005,180.910004,160.326050,866000
2014-07-22,181.580002,182.039993,181.419998,181.720001,161.043884,1509500
2014-07-23,182.000000,182.320007,181.639999,182.149994,161.424942,750900
2014-07-24,182.360001,182.500000,181.970001,182.149994,161.424942,535800
2014-07-25,181.649994,181.770004,180.940002,181.279999,160.653931,635700
2014-07-28,181.350006,181.600006,180.279999,181.360001,160.724823,485700
2014-07-29,181.699997,181.889999,180.570007,180.589996,160.042435,639000
2014-07-30,181.220001,181.440002,179.860001,180.589996,160.042435,1128500
2014-07-31,179.350006,179.500000,176.960007,176.960007,156.825500,2430500
2014-08-01,176.520004,177.619995,175.649994,176.529999,156.444397,3398000
2014-08-04,176.809998,178.110001,176.070007,177.770004,157.543335,2212000
2014-08-05,177.039993,177.479996,175.399994,175.970001,155.948181,1251300
2014-08-06,175.199997,176.820007,175.179993,176.080002,156.045593,1185800
2014-08-07,176.899994,177.039993,174.699997,175.130005,155.203705,1527100
2014-08-08,175.490005,177.270004,175.100006,177.160004,157.002701,1209900
2014-08-11,177.869995,178.470001,177.610001,177.660004,157.445816,1191200
2014-08-12,177.470001,177.990005,176.899994,177.449997,157.259689,513900
2014-08-13,178.149994,178.830002,177.869995,178.699997,158.367508,781600
2014-08-14,178.919998,179.479996,178.770004,179.479996,159.058731,842000
2014-08-15,180.149994,180.300003,178.179993,179.429993,159.014450,1694300
2014-08-18,180.460007,181.029999,180.339996,180.919998,160.334930,1039100
2014-08-19,181.399994,182.029999,181.229996,181.880005,161.185715,583000
2014-08-20,181.660004,182.610001,181.649994,182.380005,161.628769,1507800
2014-08-21,182.580002,183.169998,182.419998,182.899994,162.089630,756600
2014-08-22,182.800003,183.089996,182.240005,182.610001,161.832642,656500
2014-08-25,183.539993,183.860001,183.270004,183.559998,162.674545,1097200
2014-08-26,183.720001,184.169998,183.649994,183.710007,162.807480,749500
2014-08-27,183.809998,183.899994,183.339996,183.679993,162.780899,602600
2014-08-28,183.020004,183.619995,182.850006,183.539993,162.656784,447700
2014-08-29,183.830002,184.059998,183.229996,183.990005,163.055618,617200
2014-09-02,184.300003,184.300003,183.270004,183.940002,163.011307,553800
2014-09-03,184.649994,184.679993,183.589996,183.860001,162.940414,627600
2014-09-04,184.119995,184.820007,183.100006,183.559998,162.674545,536700
2014-09-05,183.529999,184.470001,182.880005,184.440002,163.454437,502300
2014-09-08,184.240005,184.460007,183.399994,183.970001,163.037903,635900
2014-09-09,183.789993,183.880005,182.410004,182.779999,161.983246,515300
2014-09-10,182.889999,183.550003,182.270004,183.500000,162.621353,849800
2014-09-11,182.750000,183.699997,182.610001,183.669998,162.772018,525700
2014-09-12,183.490005,183.509995,182.080002,182.580002,161.806030,724000
2014-09-15,182.639999,182.740005,181.889999,182.460007,161.699707,1021700
2014-09-16,182.110001,184.119995,182.000000,183.820007,162.904938,565100
2014-09-17,184.110001,184.919998,183.199997,184.080002,163.135406,975000
2014-09-18,184.649994,185.059998,184.429993,185.039993,163.986145,740000
2014-09-19,185.639999,185.839996,184.580002,184.860001,163.826645,964000
2014-09-22,183.699997,183.740005,182.229996,182.559998,162.558609,836700
2014-09-23,181.949997,182.699997,181.509995,181.529999,161.641495,752200
2014-09-24,181.619995,183.070007,181.119995,182.990005,162.941528,968500
2014-09-25,182.500000,182.520004,179.990005,180.050003,160.323685,1603000
2014-09-26,180.360001,181.880005,180.130005,181.500000,161.614761,916900
2014-09-29,179.929993,181.449997,179.770004,181.139999,161.294235,1482800
